current_speed,speed_limit,weather_code,visibility_km,road_type,hour_of_day,violation,recommended_speed
38.4,60,2,4.4,3,20,0,50
27.4,30,0,10.6,4,0,0,30
5.0,30,3,3.2,4,23,0,20
96.5,100,1,8.9,1,12,0,100
97.9,100,0,9.5,1,1,0,100
91.6,120,0,10.0,0,19,0,120
39.6,60,2,6.0,3,18,0,50
59.8,80,3,3.7,2,5,0,60
100.8,80,1,8.5,2,10,1,80
13.6,30,0,9.4,4,16,0,30
144.7,100,4,2.5,1,8,1,85
154.6,120,2,4.7,0,4,1,110
98.0,120,1,8.1,0,4,0,120
147.8,100,1,8.2,1,15,1,100
134.0,120,0,10.2,0,3,1,120
115.0,80,2,5.5,2,19,1,70
92.9,100,1,8.3,1,12,0,100
95.8,100,5,3.1,1,16,1,75
87.1,60,1,7.9,3,8,1,60
88.7,100,1,8.3,1,12,0,100
85.9,60,1,7.6,3,15,1,60
99.5,100,4,1.6,1,19,1,85
97.5,80,3,2.2,2,9,1,60
19.0,30,1,7.8,4,9,0,30
130.1,120,2,6.0,0,19,1,110
106.7,80,1,7.6,2,15,1,80
35.7,30,1,8.1,4,22,1,30
98.2,60,0,10.5,3,19,1,60
86.6,100,1,7.0,1,0,0,100
117.0,80,0,10.8,2,10,1,80
69.1,60,4,1.8,3,12,1,45
15.4,30,0,10.7,4,17,0,30
95.3,120,5,3.1,0,4,1,95
101.3,120,1,7.3,0,3,0,120
130.1,100,2,4.6,1,23,1,90
98.3,100,1,7.7,1,5,0,100
123.5,100,0,10.7,1,14,1,100
105.4,100,1,7.0,1,22,1,100
74.5,100,0,10.3,1,1,0,100
125.2,120,2,4.3,0,3,1,110
26.0,30,1,8.6,4,13,0,30
109.0,120,3,3.6,0,3,1,100
131.9,100,0,10.0,1,17,1,100
84.6,100,0,9.4,1,19,0,100
24.3,30,1,8.3,4,15,0,30
52.3,60,4,1.3,3,8,1,45
70.3,60,2,4.4,3,7,1,50
98.2,120,1,8.3,0,10,0,120
80.7,60,1,9.0,3,13,1,60
52.2,80,0,10.8,2,16,0,80
87.8,100,5,4.2,1,12,1,75
70.7,60,2,5.1,3,7,1,50
77.5,60,0,11.0,3,13,1,60
89.4,60,1,8.1,3,10,1,60
5.0,30,0,9.8,4,8,0,30
29.5,30,5,4.8,4,7,1,20
143.7,100,0,9.5,1,13,1,100
99.3,80,2,4.2,2,14,1,70
135.0,120,0,10.3,0,0,1,120
53.5,30,2,4.2,4,23,1,20
89.4,100,3,2.7,1,11,1,80
24.5,30,2,4.8,4,4,1,20
120.7,100,2,5.1,1,13,1,90
98.5,80,4,3.0,2,21,1,65
109.0,120,0,9.4,0,15,0,120
145.6,100,0,9.8,1,18,1,100
5.0,30,0,9.3,4,15,0,30
134.0,120,5,4.2,0,6,1,95
121.6,80,1,8.5,2,2,1,80
135.8,120,2,5.0,0,22,1,110
57.9,80,2,4.5,2,7,0,70
70.6,100,0,10.2,1,20,0,100
89.1,100,0,10.1,1,20,0,100
16.8,30,0,9.3,4,13,0,30
69.9,80,1,7.8,2,19,0,80
121.5,100,0,9.9,1,2,1,100
33.5,60,0,11.0,3,23,0,60
114.2,120,4,2.7,0,10,1,105
90.6,100,5,4.5,1,21,1,75
52.6,80,0,10.8,2,13,0,80
146.1,100,0,10.5,1,21,1,100
106.8,60,0,10.8,3,1,1,60
68.8,80,2,4.1,2,3,0,70
49.6,60,3,2.9,3,20,1,40
15.0,30,0,10.5,4,4,0,30
91.2,120,0,10.2,0,18,0,120
117.8,100,3,2.4,1,9,1,80
88.2,100,2,4.7,1,20,0,90
126.7,100,0,9.6,1,20,1,100
41.5,60,2,4.5,3,1,0,50
108.8,60,0,9.7,3,20,1,60
58.4,80,1,8.0,2,2,0,80
79.2,80,3,3.7,2,14,1,60
95.5,120,3,3.5,0,18,0,100
99.0,60,1,8.7,3,20,1,60
42.2,60,5,4.8,3,1,1,35
46.4,60,1,7.8,3,2,0,60
82.9,100,3,2.7,1,11,1,80
47.4,60,1,7.1,3,22,0,60
57.6,80,4,2.9,2,13,0,65
56.7,80,4,1.1,2,16,0,65
72.1,80,0,10.5,2,15,0,80
108.7,80,5,3.8,2,16,1,55
35.0,60,3,3.9,3,23,0,40
12.8,30,3,2.8,4,8,1,20
104.3,120,0,10.6,0,2,0,120
50.9,30,3,2.6,4,21,1,20
115.1,80,4,1.6,2,13,1,65
98.2,60,0,10.2,3,2,1,60
28.6,30,5,5.0,4,5,1,20
73.4,80,0,10.0,2,22,0,80
82.0,60,0,10.9,3,20,1,60
71.2,100,1,8.6,1,18,0,100
92.6,100,1,8.6,1,23,0,100
59.5,60,2,4.9,3,12,1,50
72.6,30,0,9.8,4,4,1,30
18.8,30,5,3.4,4,0,1,20
56.6,60,0,10.9,3,11,0,60
117.7,80,0,10.9,2,14,1,80
132.0,100,0,10.5,1,18,1,100
23.9,30,1,7.6,4,1,0,30
86.9,100,5,3.5,1,2,1,75
52.4,60,2,6.0,3,6,1,50
87.2,80,3,2.1,2,10,1,60
49.7,60,0,10.7,3,9,0,60
125.0,80,1,7.7,2,7,1,80
16.3,30,1,7.8,4,1,0,30
108.8,60,1,8.7,3,13,1,60
41.1,30,0,9.2,4,12,1,30
168.0,120,2,4.7,0,6,1,110
87.1,60,1,8.9,3,20,1,60
32.1,60,3,3.4,3,8,0,40
48.5,60,1,8.5,3,6,0,60
29.2,30,0,10.5,4,0,0,30
111.7,120,2,4.1,0,0,1,110
115.1,120,0,9.4,0,5,0,120
87.5,80,4,2.0,2,0,1,65
152.1,120,2,4.7,0,15,1,110
5.0,30,0,9.8,4,2,0,30
111.3,100,5,4.6,1,12,1,75
57.0,80,1,7.0,2,20,0,80
105.7,120,0,10.3,0,3,0,120
102.1,80,2,4.0,2,16,1,70
60.5,80,0,9.1,2,9,0,80
118.2,120,3,2.8,0,3,1,100
71.9,100,3,3.7,1,19,0,80
74.6,80,5,3.3,2,11,1,55
67.7,30,1,8.1,4,12,1,30
76.6,100,1,8.4,1,3,0,100
117.2,80,3,2.5,2,15,1,60
29.1,30,0,10.0,4,18,0,30
39.0,60,1,8.8,3,6,0,60
26.3,30,1,8.0,4,0,0,30
20.5,30,0,9.3,4,15,0,30
52.8,80,1,8.3,2,1,0,80
86.4,60,4,2.2,3,0,1,45
155.5,120,4,1.1,0,13,1,105
60.5,80,0,9.2,2,19,0,80
68.4,60,0,9.3,3,4,1,60
112.5,80,0,9.3,2,14,1,80
39.1,60,4,1.5,3,9,0,45
50.1,60,0,9.9,3,20,0,60
90.5,100,2,4.7,1,1,1,90
26.0,30,0,10.8,4,10,0,30
58.1,80,2,5.2,2,15,0,70
92.3,100,1,8.8,1,18,0,100
10.1,30,3,3.1,4,3,1,20
65.0,80,0,9.2,2,9,0,80
82.4,60,2,4.9,3,21,1,50
50.7,80,0,10.6,2,21,0,80
75.4,80,2,4.4,2,11,1,70
54.6,60,4,1.2,3,1,1,45
69.5,60,0,9.7,3,1,1,60
52.9,80,4,1.8,2,8,0,65
147.4,120,1,7.6,0,11,1,120
17.4,30,0,9.3,4,1,0,30
127.5,120,1,7.5,0,17,1,120
6.1,30,0,10.4,4,15,0,30
94.3,80,2,4.8,2,18,1,70
90.2,60,3,3.3,3,14,1,40
73.7,30,0,10.1,4,15,1,30
85.4,100,1,8.1,1,5,0,100
74.5,60,3,2.5,3,14,1,40
32.6,60,5,4.0,3,11,0,35
67.7,60,1,7.0,3,21,1,60
120.0,80,5,3.9,2,11,1,55
80.0,60,1,8.1,3,9,1,60
44.8,60,1,7.4,3,20,0,60
86.9,60,4,1.5,3,14,1,45
69.4,60,1,7.4,3,22,1,60
57.7,80,1,7.1,2,3,0,80
5.0,30,1,7.7,4,9,0,30
58.9,80,4,3.0,2,18,0,65
107.6,120,4,1.7,0,22,1,105
102.2,80,1,7.9,2,13,1,80
103.3,120,0,10.3,0,9,0,120
158.5,120,1,8.3,0,16,1,120
82.6,100,1,8.9,1,21,0,100
102.5,120,0,10.7,0,10,0,120
44.7,60,3,3.6,3,17,1,40
105.9,120,1,8.9,0,1,0,120
73.3,100,0,9.5,1,10,0,100
147.3,120,0,10.2,0,7,1,120
108.1,120,0,10.8,0,18,0,120
93.0,100,5,4.2,1,15,1,75
32.3,60,0,11.0,3,3,0,60
35.2,30,0,9.2,4,13,1,30
76.5,30,1,7.9,4,21,1,30
41.2,30,0,11.0,4,16,1,30
139.6,100,0,9.8,1,10,1,100
97.4,100,0,10.5,1,2,0,100
112.8,120,1,7.1,0,3,0,120
82.4,60,1,8.4,3,20,1,60
104.4,120,1,8.9,0,12,0,120
43.1,60,1,7.8,3,16,0,60
97.7,100,5,3.0,1,19,1,75
94.1,100,1,7.1,1,20,0,100
20.4,30,0,10.8,4,19,0,30
106.3,60,0,10.4,3,9,1,60
52.0,60,1,7.2,3,22,0,60
101.2,60,3,2.1,3,23,1,40
16.5,30,0,10.6,4,11,0,30
32.1,60,2,5.6,3,7,0,50
14.5,30,0,9.2,4,2,0,30
136.9,100,1,7.6,1,20,1,100
34.4,60,3,3.6,3,9,0,40
41.5,60,0,10.1,3,23,0,60
53.8,80,1,8.9,2,6,0,80
60.3,30,0,10.0,4,9,1,30
5.0,30,2,5.4,4,6,0,20
125.9,80,0,10.0,2,17,1,80
89.0,80,4,2.9,2,19,1,65
129.8,80,0,9.8,2,13,1,80
29.2,30,4,1.5,4,11,1,20
71.7,60,1,7.7,3,7,1,60
148.2,120,2,5.7,0,6,1,110
61.6,80,0,10.0,2,4,0,80
162.4,120,4,1.7,0,0,1,105
45.5,60,0,10.1,3,14,0,60
95.0,100,0,9.3,1,8,0,100
92.0,80,1,7.0,2,11,1,80
57.1,60,0,9.6,3,21,0,60
97.5,120,0,10.2,0,17,0,120
84.7,100,5,4.4,1,10,1,75
120.2,80,5,4.7,2,9,1,55
80.0,100,1,8.9,1,9,0,100
83.2,100,4,1.8,1,17,0,85
10.1,30,1,8.5,4,0,0,30
40.8,60,0,9.1,3,19,0,60
15.6,30,2,4.1,4,10,0,20
24.6,30,2,4.2,4,1,1,20
95.5,100,5,3.9,1,10,1,75
98.1,100,0,9.4,1,1,0,100
91.4,100,2,4.6,1,8,1,90
48.7,60,0,10.3,3,0,0,60
45.8,60,0,9.7,3,22,0,60
91.1,100,0,10.1,1,5,0,100
61.0,80,5,3.8,2,21,1,55
114.6,80,3,2.3,2,1,1,60
106.8,80,3,2.1,2,14,1,60
38.5,30,1,7.5,4,0,1,30
121.3,80,0,9.1,2,23,1,80
5.0,30,0,10.2,4,23,0,30
68.8,80,0,10.6,2,17,0,80
34.9,60,1,7.7,3,3,0,60
5.0,30,3,2.8,4,12,0,20
17.3,30,1,8.6,4,3,0,30
130.7,120,0,9.4,0,14,1,120
90.2,100,0,9.2,1,1,0,100
92.6,80,0,10.0,2,8,1,80
63.3,80,1,8.3,2,11,0,80
35.4,60,5,4.2,3,13,1,35
12.7,30,2,5.4,4,19,0,20
92.8,120,3,2.1,0,3,0,100
91.5,80,1,7.9,2,14,1,80
144.6,100,1,7.5,1,3,1,100
15.0,30,0,10.5,4,4,0,30
18.8,30,4,2.7,4,9,1,20
70.3,80,3,2.6,2,11,1,60
100.0,120,0,9.2,0,11,0,120
70.6,60,1,7.5,3,7,1,60
94.3,60,1,7.2,3,3,1,60
114.7,80,2,4.6,2,2,1,70
20.9,30,5,4.1,4,0,1,20
25.0,30,1,8.9,4,17,0,30
53.0,60,1,7.8,3,19,0,60
30.6,60,0,9.4,3,13,0,60
80.2,100,0,9.3,1,16,0,100
39.0,60,0,9.3,3,5,0,60
76.7,80,0,9.4,2,5,0,80
73.9,100,2,5.5,1,9,0,90
100.0,120,2,4.1,0,18,0,110
113.9,100,0,11.0,1,9,1,100
91.8,100,4,2.0,1,2,1,85
54.9,80,0,10.1,2,0,0,80
30.0,60,0,9.7,3,17,0,60
106.4,60,0,10.4,3,14,1,60
111.8,80,1,7.9,2,19,1,80
66.7,80,0,9.7,2,3,0,80
49.6,60,1,7.5,3,17,0,60
73.6,80,1,8.9,2,9,0,80
13.4,30,5,3.6,4,21,1,20
97.0,80,0,9.9,2,21,1,80
96.5,60,0,9.7,3,18,1,60
95.3,120,0,9.2,0,16,0,120
50.8,60,2,4.4,3,9,1,50
5.0,30,0,9.4,4,3,0,30
76.1,30,4,2.4,4,4,1,20
17.6,30,1,7.8,4,6,0,30
86.6,100,1,8.6,1,18,0,100
54.7,60,1,8.4,3,18,0,60
107.4,80,0,9.4,2,7,1,80
90.4,60,0,10.1,3,0,1,60
79.9,100,0,10.5,1,23,0,100
8.0,30,1,8.3,4,7,0,30
75.0,30,0,10.2,4,18,1,30
123.9,80,0,10.5,2,16,1,80
74.8,100,5,3.1,1,8,0,75
161.3,120,0,10.5,0,19,1,120
57.5,60,3,2.5,3,22,1,40
73.7,100,3,3.1,1,15,0,80
16.4,30,0,9.5,4,8,0,30
41.9,60,0,10.7,3,18,0,60
43.0,60,0,10.0,3,15,0,60
78.8,60,2,5.3,3,20,1,50
100.6,120,2,5.6,0,12,0,110
22.8,30,3,3.8,4,18,1,20
86.8,60,5,4.5,3,4,1,35
20.5,30,2,4.3,4,1,1,20
64.9,80,0,10.7,2,3,0,80
47.2,60,0,10.2,3,11,0,60
114.7,120,4,2.2,0,17,1,105
56.9,60,0,10.8,3,2,0,60
38.9,60,0,9.5,3,20,0,60
109.7,60,2,4.5,3,18,1,50
81.4,60,1,8.0,3,21,1,60
75.9,100,4,2.5,1,3,0,85
60.1,30,2,4.9,4,3,1,20
60.8,30,0,10.3,4,15,1,30
119.0,120,5,3.9,0,10,1,95
38.8,30,0,10.2,4,12,1,30
72.2,100,0,10.6,1,20,0,100
33.8,60,1,7.4,3,10,0,60
88.0,100,0,10.4,1,6,0,100
6.3,30,1,8.6,4,13,0,30
138.6,120,0,9.9,0,3,1,120
52.5,80,1,7.6,2,7,0,80
116.7,80,1,7.0,2,11,1,80
116.1,100,3,3.6,1,12,1,80
88.2,60,3,2.7,3,8,1,40
131.2,120,0,9.7,0,8,1,120
82.5,60,1,7.7,3,1,1,60
37.1,30,1,8.0,4,2,1,30
47.7,60,0,10.4,3,20,0,60
17.3,30,3,3.5,4,11,1,20
102.7,80,2,4.8,2,16,1,70
99.8,100,0,10.3,1,3,0,100
60.3,80,1,8.4,2,13,0,80
92.5,120,0,9.6,0,20,0,120
28.9,30,2,4.2,4,8,1,20
141.9,120,0,10.8,0,7,1,120
10.5,30,5,4.4,4,0,1,20
158.2,120,3,3.3,0,12,1,100
85.5,60,1,7.1,3,2,1,60
73.9,100,1,8.6,1,13,0,100
91.4,120,4,2.1,0,18,0,105
44.7,60,1,8.7,3,5,0,60
106.3,100,0,10.9,1,3,1,100
45.0,60,1,8.9,3,19,0,60
51.5,60,4,2.7,3,0,1,45
128.3,120,2,4.0,0,9,1,110
64.0,30,2,5.8,4,12,1,20
51.6,80,4,1.2,2,11,0,65
34.1,60,4,2.7,3,10,0,45
105.3,80,4,1.6,2,3,1,65
105.3,60,0,10.2,3,16,1,60
141.2,100,1,7.1,1,14,1,100
86.7,100,2,5.5,1,20,0,90
62.0,80,3,2.2,2,2,1,60
60.6,80,2,4.8,2,9,0,70
120.4,80,0,10.6,2,20,1,80
85.2,60,3,3.4,3,13,1,40
106.8,60,2,4.0,3,18,1,50
104.3,120,0,9.8,0,20,0,120
145.4,100,1,7.1,1,3,1,100
103.6,80,0,10.3,2,13,1,80
116.6,120,0,10.9,0,5,0,120
92.2,100,0,10.3,1,11,0,100
107.5,120,1,7.4,0,1,0,120
29.7,30,1,7.7,4,16,0,30
34.4,60,2,6.0,3,0,0,50
110.7,120,2,4.4,0,16,1,110
145.8,120,4,2.1,0,4,1,105
55.4,60,0,9.8,3,15,0,60
64.6,80,0,10.5,2,13,0,80
95.2,60,4,2.7,3,19,1,45
11.3,30,0,9.7,4,9,0,30
54.6,60,5,4.3,3,20,1,35
73.4,100,4,2.1,1,2,0,85
45.4,60,1,7.6,3,2,0,60
25.6,30,5,3.5,4,17,1,20
103.4,60,0,10.1,3,23,1,60
34.8,60,0,9.3,3,22,0,60
122.5,100,2,5.6,1,17,1,90
75.1,80,1,7.1,2,3,0,80
50.7,60,4,1.2,3,6,1,45
5.2,30,0,9.7,4,0,0,30
37.7,60,1,7.2,3,15,0,60
34.4,60,1,8.0,3,16,0,60
70.4,100,2,4.8,1,7,0,90
135.4,100,0,10.4,1,5,1,100
93.6,80,1,8.9,2,1,1,80
89.0,100,4,2.5,1,9,1,85
84.2,60,0,9.4,3,16,1,60
86.0,100,3,3.9,1,18,1,80
107.7,60,1,7.8,3,3,1,60
51.4,60,3,2.9,3,12,1,40
73.3,80,2,4.8,2,20,1,70
119.6,100,0,9.6,1,18,1,100
42.5,60,1,8.8,3,15,0,60
7.7,30,4,1.7,4,12,0,20
58.6,60,1,8.2,3,4,0,60
134.7,120,5,3.5,0,11,1,95
93.1,120,1,8.6,0,6,0,120
148.4,100,0,10.5,1,8,1,100
146.6,100,1,7.6,1,4,1,100
48.3,60,5,4.4,3,3,1,35
82.6,60,0,10.4,3,9,1,60
130.3,100,4,2.1,1,15,1,85
77.0,100,4,2.2,1,10,0,85
89.6,100,1,8.1,1,8,0,100
27.7,30,0,9.2,4,23,0,30
67.7,80,2,5.3,2,4,0,70
70.4,60,0,9.9,3,10,1,60
90.5,80,3,2.9,2,8,1,60
49.5,60,1,8.7,3,16,0,60
75.3,80,1,7.0,2,21,0,80
81.8,100,3,2.5,1,10,1,80
55.0,60,1,7.2,3,20,0,60
59.0,60,1,7.1,3,5,0,60
134.2,100,1,7.6,1,15,1,100
113.1,120,1,9.0,0,18,0,120
114.8,80,1,7.5,2,13,1,80
74.9,80,3,3.3,2,2,1,60
49.5,60,1,7.2,3,9,0,60
58.0,30,1,8.2,4,20,1,30
137.3,120,2,6.0,0,22,1,110
92.2,100,0,9.6,1,3,0,100
98.9,100,0,10.7,1,21,0,100
86.0,80,5,5.0,2,20,1,55
65.3,80,2,5.2,2,1,0,70
96.5,60,1,7.6,3,12,1,60
82.0,100,2,5.3,1,10,0,90
79.7,60,0,10.7,3,11,1,60
13.7,30,2,4.3,4,0,0,20
59.4,30,1,7.9,4,21,1,30
43.3,30,1,7.6,4,20,1,30
93.3,60,1,7.6,3,8,1,60
25.1,30,0,10.7,4,11,0,30
85.1,100,0,9.8,1,6,0,100
90.1,100,5,3.7,1,16,1,75
97.4,120,1,8.2,0,9,0,120
32.9,60,1,7.4,3,5,0,60
17.1,30,0,9.5,4,6,0,30
91.0,100,0,10.0,1,18,0,100
105.3,60,2,4.8,3,13,1,50
49.6,60,1,7.6,3,10,0,60
43.0,30,1,7.1,4,1,1,30
70.6,60,0,10.0,3,0,1,60
69.9,30,2,5.6,4,9,1,20
124.8,100,0,10.7,1,11,1,100
71.2,100,0,9.5,1,8,0,100
75.2,80,1,8.2,2,22,0,80
118.0,80,0,10.7,2,10,1,80
167.2,120,0,9.8,0,0,1,120
47.9,60,2,5.9,3,19,0,50
54.0,60,2,5.8,3,9,1,50
59.0,60,3,2.4,3,18,1,40
87.2,100,1,7.5,1,22,0,100
52.5,80,0,9.4,2,20,0,80
68.7,80,0,9.4,2,10,0,80
109.2,120,5,4.8,0,2,1,95
47.0,60,1,8.9,3,15,0,60
160.1,120,2,4.1,0,21,1,110
114.3,120,0,10.2,0,9,0,120
34.4,60,1,8.1,3,1,0,60
90.9,120,0,9.8,0,18,0,120
5.0,30,1,8.3,4,3,0,30
98.3,80,4,2.9,2,15,1,65
5.0,30,5,3.3,4,5,1,20
97.5,120,1,7.2,0,10,0,120
55.1,60,1,7.1,3,16,0,60
136.5,100,5,3.7,1,14,1,75
49.6,60,2,4.7,3,21,0,50
55.7,80,0,9.9,2,3,0,80
142.3,100,1,8.0,1,23,1,100
12.9,30,0,10.5,4,7,0,30
72.8,80,1,7.8,2,23,0,80
112.8,120,1,7.7,0,17,0,120
113.1,80,1,8.7,2,13,1,80
97.1,60,1,8.7,3,1,1,60
79.2,100,0,9.5,1,15,0,100
75.9,80,1,7.6,2,21,0,80
143.0,120,4,2.7,0,14,1,105
33.4,60,2,4.2,3,20,0,50
100.7,60,0,9.7,3,5,1,60
111.1,80,5,3.9,2,8,1,55
85.8,80,4,1.4,2,11,1,65
140.9,120,0,9.4,0,9,1,120
95.4,100,0,9.8,1,6,0,100
149.7,100,2,5.5,1,4,1,90
72.1,80,3,3.7,2,22,1,60
66.9,80,5,5.0,2,7,1,55
29.8,30,4,1.1,4,11,1,20
118.0,120,2,4.4,0,0,1,110
39.1,60,1,8.5,3,9,0,60
71.0,80,0,10.1,2,10,0,80
67.1,80,0,9.7,2,22,0,80
69.6,30,1,7.4,4,19,1,30
114.2,100,2,4.6,1,4,1,90
144.6,120,1,7.9,0,12,1,120
109.6,60,2,4.4,3,17,1,50
70.9,100,0,10.9,1,9,0,100
116.0,120,1,7.2,0,20,0,120
106.6,100,0,11.0,1,16,1,100
82.2,100,1,8.7,1,18,0,100
108.7,60,3,2.8,3,3,1,40
78.8,100,2,5.5,1,8,0,90
99.1,80,5,4.3,2,17,1,55
62.2,80,0,9.4,2,15,0,80
53.6,80,1,7.7,2,6,0,80
40.2,30,0,10.0,4,11,1,30
105.0,120,1,8.3,0,3,0,120
5.0,30,4,2.1,4,20,0,20
43.0,60,2,4.9,3,11,0,50
49.7,60,4,1.9,3,11,1,45
61.3,80,0,10.0,2,3,0,80
66.6,80,4,1.9,2,11,1,65
49.6,30,0,10.1,4,22,1,30
60.4,30,4,2.8,4,7,1,20
122.4,100,0,10.3,1,23,1,100
127.3,100,0,10.4,1,2,1,100
69.8,80,1,8.2,2,15,0,80
62.4,30,5,4.3,4,1,1,20
85.6,100,0,10.2,1,5,0,100
33.2,60,1,7.1,3,16,0,60
39.8,60,4,3.0,3,11,0,45
58.0,60,1,7.1,3,8,0,60
77.8,60,0,9.8,3,15,1,60
123.0,80,1,7.2,2,6,1,80
5.0,30,1,7.2,4,7,0,30
38.7,60,4,2.6,3,6,0,45
34.3,60,3,2.9,3,20,0,40
99.1,100,1,8.6,1,4,0,100
48.3,60,5,3.5,3,22,1,35
86.8,100,1,7.5,1,6,0,100
96.7,100,0,9.5,1,17,0,100
80.3,60,0,10.2,3,17,1,60
96.3,80,1,8.6,2,15,1,80
35.4,60,0,9.9,3,6,0,60
105.4,100,5,3.8,1,20,1,75
30.5,60,3,3.9,3,1,0,40
67.0,80,0,9.2,2,16,0,80
95.0,60,1,8.0,3,7,1,60
95.0,100,2,4.8,1,1,1,90
48.7,60,5,3.2,3,17,1,35
36.9,60,4,1.5,3,18,0,45
90.2,100,1,7.1,1,19,0,100
143.9,100,3,3.8,1,8,1,80
91.7,60,1,8.2,3,11,1,60
32.2,60,1,8.6,3,21,0,60
99.7,60,0,10.0,3,18,1,60
54.8,60,0,10.2,3,7,0,60
55.4,80,1,8.4,2,21,0,80
116.9,80,0,10.8,2,7,1,80
132.5,100,0,9.2,1,9,1,100
80.0,100,2,4.7,1,17,0,90
91.9,60,0,10.4,3,14,1,60
158.5,120,1,8.9,0,23,1,120
69.1,30,1,9.0,4,10,1,30
51.0,60,5,4.3,3,20,1,35
17.5,30,1,7.4,4,13,0,30
9.4,30,0,9.2,4,14,0,30
93.7,80,1,8.9,2,13,1,80
34.8,60,4,1.9,3,11,0,45
89.5,100,5,3.4,1,3,1,75
103.3,120,1,8.9,0,2,0,120
108.8,60,0,9.2,3,11,1,60
157.5,120,4,2.5,0,6,1,105
7.2,30,0,10.3,4,6,0,30
82.8,60,2,4.2,3,21,1,50
56.4,60,1,7.7,3,18,0,60
70.3,100,0,9.3,1,13,0,100
48.7,60,0,10.2,3,0,0,60
99.3,120,0,10.0,0,6,0,120
48.8,60,2,4.0,3,21,0,50
92.8,100,5,5.0,1,9,1,75
46.0,60,0,9.7,3,17,0,60
88.6,100,3,2.5,1,12,1,80
146.9,120,0,9.4,0,7,1,120
59.8,80,1,7.3,2,8,0,80
78.4,100,0,11.0,1,14,0,100
51.2,60,5,3.6,3,7,1,35
127.9,100,3,2.8,1,0,1,80
126.4,100,2,5.7,1,2,1,90
59.8,60,3,3.3,3,18,1,40
148.3,100,2,4.7,1,8,1,90
67.5,80,5,4.8,2,18,1,55
55.3,60,2,5.5,3,14,1,50
140.7,100,4,1.5,1,13,1,85
107.8,120,1,8.3,0,0,0,120
135.7,100,0,10.8,1,2,1,100
50.5,80,1,8.0,2,1,0,80
72.8,80,0,10.5,2,0,0,80
96.6,80,1,8.9,2,17,1,80
69.2,60,1,8.4,3,0,1,60
111.4,120,2,4.2,0,8,1,110
67.9,80,0,9.5,2,6,0,80
70.8,80,0,10.2,2,12,0,80
46.4,60,1,7.6,3,16,0,60
56.9,30,5,4.9,4,12,1,20
98.8,80,1,7.8,2,12,1,80
14.1,30,1,7.9,4,9,0,30
71.9,100,2,5.4,1,5,0,90
94.1,120,2,5.0,0,4,0,110
108.6,100,0,9.8,1,9,1,100
99.7,80,1,7.2,2,13,1,80
74.8,100,0,10.2,1,10,0,100
144.1,120,5,4.7,0,4,1,95
103.6,80,0,10.4,2,3,1,80
122.2,100,1,7.8,1,2,1,100
161.4,120,0,9.3,0,13,1,120
120.2,100,0,10.6,1,12,1,100
9.6,30,3,3.9,4,23,0,20
74.2,100,0,9.8,1,22,0,100
58.0,60,0,10.5,3,4,0,60
40.4,60,1,7.8,3,11,0,60
66.6,80,0,10.0,2,22,0,80
98.9,100,0,10.7,1,9,0,100
107.0,80,3,2.2,2,1,1,60
85.1,60,3,3.1,3,6,1,40
52.3,80,4,1.4,2,6,0,65
85.7,100,4,1.7,1,3,1,85
127.1,120,2,5.3,0,11,1,110
36.2,30,0,9.1,4,23,1,30
73.9,80,3,3.2,2,3,1,60
33.4,60,4,1.6,3,6,0,45
54.1,80,3,3.3,2,19,0,60
6.7,30,1,7.3,4,12,0,30
51.5,80,0,10.5,2,7,0,80
76.2,80,4,2.3,2,13,1,65
13.8,30,2,5.9,4,2,0,20
48.6,60,5,4.8,3,1,1,35
117.2,120,0,9.6,0,9,0,120
85.1,100,0,9.1,1,5,0,100
39.2,60,0,10.3,3,22,0,60
80.8,60,3,3.2,3,6,1,40
69.9,80,0,9.1,2,15,0,80
31.2,60,0,9.2,3,5,0,60
73.6,60,5,4.2,3,15,1,35
57.8,80,0,10.8,2,23,0,80
70.3,60,4,2.8,3,11,1,45
154.0,120,1,7.3,0,21,1,120
5.0,30,4,1.8,4,14,0,20
45.2,60,1,7.1,3,21,0,60
106.7,60,4,1.9,3,2,1,45
79.3,100,4,2.5,1,15,0,85
92.7,100,0,10.6,1,17,0,100
54.8,80,0,10.0,2,14,0,80
39.9,60,0,9.2,3,22,0,60
107.1,60,2,4.8,3,5,1,50
68.4,80,4,2.9,2,16,1,65
55.2,60,1,7.5,3,1,0,60
92.1,60,2,4.6,3,1,1,50
109.8,120,0,10.5,0,16,0,120
64.8,80,3,3.5,2,18,1,60
55.5,60,5,4.8,3,4,1,35
78.3,80,0,9.8,2,3,0,80
48.1,60,1,8.0,3,17,0,60
92.4,80,0,9.9,2,7,1,80
26.2,30,1,8.9,4,8,0,30
128.2,120,1,8.5,0,23,1,120
109.0,80,0,10.7,2,22,1,80
95.1,120,1,7.3,0,17,0,120
147.2,100,0,10.6,1,21,1,100
88.6,80,1,7.9,2,10,1,80
83.8,100,1,7.0,1,15,0,100
5.0,30,0,9.1,4,15,0,30
5.0,30,3,3.4,4,3,0,20
144.3,100,2,4.7,1,20,1,90
37.9,60,1,8.7,3,8,0,60
96.0,80,0,10.5,2,12,1,80
42.7,60,3,2.0,3,19,1,40
45.1,60,5,4.4,3,7,1,35
98.8,120,0,9.4,0,10,0,120
52.5,60,0,9.8,3,20,0,60
37.0,60,0,10.2,3,8,0,60
